,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
226,299,12,1,1,2,13,1,1,2,1,1,1,833,3359,3219,1012,1185,935,4407,3574,955,1239,2894,1794,0
227,300,24,1,2,2,9,0,0,0,0,0,0,304,339,353,317,377,362,68,58,0,80,0,1671,0
228,301,5,0,2,2,15,2,2,2,2,1,2,3251,3245,2475,742,976,1050,859,837,0,911,0,0,0
229,302,20,1,1,2,8,1,4,1,1,1,3,1748,396,2725,7562,8538,8302,0,3478,5753,3441,0,913,0
230,303,18,0,1,1,18,2,2,1,2,2,1,20299,19993,19528,17161,120,1069,5366,6695,5921,0,5788,1685,0
231,304,18,1,1,2,5,2,2,2,2,2,2,18428,17975,17548,16573,16352,16035,3820,3586,3037,3072,3112,2992,0
232,305,16,1,1,2,8,1,1,0,1,2,2,2091,121,51,1673,3128,1469,0,0,3593,3441,1370,4844,0
233,306,10,1,2,2,5,1,1,1,2,2,2,1148,2526,2490,2228,1555,2444,3223,3140,857,1012,1755,1380,0
234,308,14,1,2,2,10,2,2,2,2,2,2,18186,17961,17907,17730,17423,17153,4291,4189,3666,3594,3783,3385,0
235,310,9,0,1,2,5,2,2,1,2,2,1,10609,7398,1505,1492,335,8105,1184,3159,0,0,5314,2417,0
236,311,20,0,1,1,15,3,0,1,1,0,1,2,7,2191,32,335,1308,5221,6447,0,3011,5782,4552,0
237,312,8,1,2,2,22,2,2,2,2,2,2,15051,15044,13440,12925,7059,7175,2542,2103,2511,1547,636,802,0
238,313,5,0,3,1,37,4,4,4,2,2,3,6130,6856,6581,6837,7088,6902,2698,0,857,934,575,577,0
239,315,24,1,2,2,5,2,2,2,2,2,2,18293,17605,17330,16847,16543,15916,4196,3928,3049,3011,2909,2738,0
240,316,11,1,4,2,3,2,2,2,2,2,2,15604,14977,15131,15265,15139,15000,2402,2309,2450,2459,2737,2970,0
241,317,26,0,1,1,13,1,1,1,1,1,1,12406,480,12759,1697,10591,534,209,6489,6066,5575,250,251,0
242,318,32,1,2,2,9,2,2,2,2,2,2,14636,14544,14595,14692,14572,14355,2109,2078,2222,2246,2298,2104,0
243,319,5,0,2,2,11,6,5,4,2,2,2,11486,11349,11301,11761,11858,8605,0,0,1109,1263,1185,1431,0
244,321,23,1,1,2,14,0,0,0,0,0,0,757,486,569,729,704,783,215,270,578,529,555,465,0
245,322,34,1,2,1,35,3,1,1,0,1,1,264,1281,1262,317,2407,3967,1172,1136,0,2991,4416,338,0
246,323,5,1,2,1,40,2,2,2,2,2,2,11762,12278,12652,8245,8224,8399,2402,1807,834,933,1755,951,0
247,324,0,0,2,2,3,1,4,4,4,2,2,1985,1506,1992,1921,1569,1706,0,1129,0,0,128,0,0
248,325,30,0,1,1,19,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
249,328,16,0,1,2,9,1,1,1,1,1,1,308,2021,5673,3902,5260,7876,2386,5706,4819,4949,5429,5553,0
250,329,9,1,1,2,13,2,2,2,4,3,3,10013,10100,11288,11567,12619,12254,1278,4873,0,4316,0,1760,0
251,330,3,0,3,3,33,2,2,2,2,2,2,7969,7740,7799,8221,8449,8644,2039,1592,1328,3011,1755,0,0
252,331,18,0,1,1,25,2,2,2,2,2,2,19127,18870,18711,16589,9273,17822,4760,3708,2728,3479,5844,4053,0
253,332,3,0,3,1,37,2,2,2,2,2,2,7128,7303,7601,7888,7984,7993,1278,1319,782,744,929,1730,0
254,333,3,0,2,1,22,3,4,2,2,2,3,7504,7213,7516,7890,8608,8300,0,977,808,3118,0,913,0
255,334,14,1,1,2,7,1,2,2,1,1,1,4871,5578,3609,2736,2196,2375,5686,2949,3589,2803,3612,2970,0
256,335,21,0,1,2,9,2,2,2,2,2,2,14501,14616,11266,11834,12263,12463,2772,2375,1769,3011,2425,4552,0
257,337,13,1,2,2,8,2,2,2,2,2,2,15942,15907,14510,14656,14543,14393,3216,2084,2243,2256,2253,3701,0
258,339,14,0,3,1,15,2,2,2,2,2,2,16614,15074,15903,15822,15441,15196,2402,6258,3117,3011,2680,2621,0
259,341,8,0,2,2,4,2,2,2,2,2,0,7910,9648,8899,8621,335,362,5156,846,499,0,0,3882,0
260,342,8,1,1,2,8,3,1,1,0,0,0,273,15213,316,317,335,362,6664,0,0,0,0,0,0
261,344,15,0,2,1,22,2,2,2,2,2,2,18665,18444,18341,18196,17879,17499,4694,4189,3912,3748,3681,3555,0
262,346,36,0,1,1,17,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
263,348,31,0,2,1,23,2,2,2,2,2,2,16788,15974,15668,14921,14431,14179,3314,3037,2522,2459,2426,2207,0
264,349,14,1,2,2,8,2,2,2,2,2,2,7404,6333,6847,7491,7889,7779,2402,2375,2511,2749,1755,1760,0
265,350,14,1,1,2,6,2,2,2,2,2,2,18339,18169,18031,17820,17452,17165,5147,5058,4029,3841,3783,3652,0
266,351,10,0,1,2,17,2,2,2,2,2,2,10810,11054,11154,11620,11628,9423,2041,837,740,0,522,0,0
267,352,5,1,2,2,1,0,0,0,0,0,0,273,302,316,851,335,794,0,0,729,0,573,0,0
268,353,21,1,2,1,9,2,2,2,2,2,2,16828,16703,16735,15842,15163,14328,3090,3541,2849,2459,2252,3385,0
269,354,12,1,2,2,4,4,4,4,4,3,3,17526,17331,16810,16951,16736,16397,3095,0,4661,3441,0,3150,0
270,355,24,0,1,2,8,2,2,2,2,2,1,18739,17739,16325,14113,9511,17921,3732,2594,1833,2477,5855,3817,0
271,356,6,1,3,3,21,2,2,2,2,2,2,10866,9158,8945,9448,9501,9469,1132,1027,822,1378,2158,1760,0
272,358,3,0,2,1,27,2,2,2,2,2,2,8944,9096,8865,8592,8705,8691,1407,1329,903,1011,1016,1936,0
273,360,20,0,1,1,31,0,0,0,0,0,0,2452,1884,2178,317,335,14893,2180,2729,0,0,5754,349,0
274,361,12,1,2,1,4,2,2,2,0,0,0,8635,7587,316,317,335,362,4041,0,0,0,0,0,0
275,362,32,1,1,2,6,2,2,2,2,2,2,13199,13821,13485,13858,13559,13826,5426,4721,5065,4598,5086,4731,0
276,363,28,0,1,2,10,2,2,2,2,2,2,19007,18894,18826,18613,17968,17662,5147,4652,4162,3917,3768,3878,0
277,365,20,1,1,1,17,1,1,0,1,1,0,367,302,316,535,257,285,0,0,311,135,0,0,0
278,366,23,1,1,1,11,3,0,1,1,1,1,273,302,1912,2608,853,2244,0,2250,3439,737,2683,0,0
279,368,5,1,3,1,14,1,1,1,0,0,0,7887,2822,316,317,335,362,3592,0,0,0,0,579,0
280,369,20,1,1,2,10,0,0,0,0,0,0,3693,5690,1028,317,335,440,5926,742,0,0,136,1009,0
281,370,5,1,1,2,9,2,2,2,2,2,3,5826,6075,6299,6595,7263,6954,1619,1225,1049,1783,0,913,0
282,371,5,0,2,1,27,2,2,2,2,2,2,11265,11109,10311,6939,7090,7240,2860,2627,1769,1783,1755,2104,0
283,373,3,0,1,2,3,4,2,2,2,2,3,8385,8491,8840,9214,9978,9589,1143,1414,864,2144,0,1606,0
284,374,23,1,2,2,17,1,1,1,1,1,1,4690,1934,1177,538,2028,362,2253,984,315,2448,0,1918,0
285,376,8,1,2,1,11,1,1,0,0,0,0,4983,302,316,317,335,362,0,0,0,0,0,0,0
286,379,7,0,1,2,6,2,2,2,2,2,2,14526,14291,14125,9699,9570,9735,2838,1268,517,5482,1224,913,0
287,380,21,1,2,2,12,2,2,2,2,2,2,19786,18939,17177,16999,14198,13810,4041,3302,3593,2459,2425,2417,0
288,381,9,1,2,2,4,2,2,2,2,2,2,16121,14595,14672,14800,14691,14546,2560,2600,2511,2460,2425,2490,0
289,382,11,1,1,2,8,2,2,2,2,2,2,11999,12320,12640,12919,12920,12852,2039,2025,1769,1783,1808,2104,0
290,384,6,1,1,2,6,1,1,0,1,3,1,5635,302,316,485,407,434,0,0,248,0,128,169,0
291,385,11,0,3,1,16,2,2,2,2,2,2,13839,13788,13795,13769,13625,13429,1886,1773,2017,1933,1993,1977,0
292,386,5,1,1,1,4,2,2,2,2,2,2,12760,12495,11775,11883,7922,7749,2039,2383,857,708,740,641,0
293,388,5,0,2,2,2,1,1,1,1,2,2,484,523,570,1356,5174,5166,252,271,1511,4810,435,2039,0
294,389,10,0,1,2,11,2,2,2,2,3,3,15610,15587,15640,15866,15687,15241,3088,3060,4208,2749,0,2555,0
295,390,3,1,1,2,5,3,0,1,1,1,1,273,302,937,317,435,2087,0,616,0,179,2422,0,0
296,391,20,1,1,2,6,2,2,2,2,2,2,17607,17457,17397,16896,16655,16653,3930,3963,3117,3014,4611,3150,0
297,393,22,0,2,2,13,2,2,2,2,2,2,10383,9874,9268,8536,7700,5881,1240,1129,955,933,542,445,0
298,394,16,1,1,2,7,2,2,2,2,2,2,18460,16785,15805,15832,15135,14977,3359,3260,2511,2078,2128,2104,0
299,395,18,1,1,1,32,1,1,1,2,2,1,11552,1127,9300,2878,335,1436,907,6245,47,0,1450,0,0
300,396,20,0,4,1,21,2,2,2,2,2,2,10536,10498,9871,10000,10211,362,3592,1114,1738,1378,0,1844,0
301,397,14,1,3,1,9,2,2,2,4,2,2,16361,16301,15355,14083,13670,13318,3363,5522,0,1942,1993,3494,0
302,398,26,0,2,2,16,2,2,2,1,2,2,20201,19908,10456,17169,16992,16844,5686,3563,6403,4117,3783,3770,0
303,399,20,1,1,2,5,2,2,0,0,0,0,18751,393,1235,1210,1244,968,123,1075,1279,1330,807,1775,0
304,400,8,0,2,2,21,2,2,2,2,2,2,15150,8937,15087,12604,12465,12183,2039,6491,1606,1643,1612,1523,0
305,401,4,0,2,2,18,2,2,2,2,2,1,10708,10296,6340,5755,4674,2901,1646,844,249,192,3551,3382,0
306,402,13,0,3,2,18,3,4,4,4,3,3,14610,14365,14740,14659,14766,14421,0,3985,0,3841,0,3770,0
307,403,5,0,1,2,11,1,2,2,2,2,0,8140,8072,8335,8708,335,362,1432,1504,1144,0,0,0,0
308,404,23,1,2,1,20,1,1,1,1,1,1,791,6663,2932,3763,3381,4113,5955,3849,5333,4114,4481,3949,0
309,406,18,1,2,1,17,2,2,2,2,2,2,18643,18367,18397,17187,16946,16695,3917,5177,3593,3441,3394,3385,0
310,407,8,1,2,1,15,1,1,1,1,1,1,1358,4059,3013,1994,1144,3716,4894,3881,2497,1174,4275,1907,0
311,408,29,1,2,2,5,2,2,2,1,1,2,7571,16409,16380,2010,8292,1348,6664,2375,2526,5392,1071,3357,0
312,409,23,1,1,2,7,2,2,2,2,2,2,9446,17690,16843,16283,15897,15573,6733,4672,2524,3021,3743,2417,0
313,410,17,1,3,3,35,3,0,1,1,0,1,273,302,1538,317,335,434,0,1584,0,0,128,553,0
314,413,23,0,2,2,11,2,2,2,2,2,2,8998,8889,8274,7987,7475,7367,1250,861,568,580,562,445,0
315,414,9,1,1,1,20,1,1,1,1,1,1,3345,2157,3175,492,1970,821,2620,4099,255,2377,611,1240,0
316,415,18,0,2,1,13,1,1,1,1,1,1,2006,1931,1055,1591,1098,1305,2249,779,1894,1102,1268,2068,0
317,416,6,0,3,1,17,3,4,4,2,2,3,9265,9424,9679,10301,10616,10539,1432,1129,1769,2271,1370,0,0
318,417,12,1,2,1,11,1,1,1,1,1,1,2578,1879,316,3215,335,3125,2174,0,4185,0,3763,3457,0
319,418,6,1,2,2,8,2,2,2,2,2,2,8796,8972,9172,9771,10122,8116,1526,1033,857,1030,929,373,0
320,419,5,0,1,2,23,2,2,2,2,2,2,12720,9011,9265,9396,9642,9676,1432,1129,1049,1125,1087,913,0
321,420,7,1,2,1,16,2,2,2,4,2,2,14225,14264,14657,14581,12754,12618,2056,3969,0,1627,1746,2235,0
322,421,20,0,1,2,10,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
323,422,25,1,2,1,19,2,2,2,2,1,3,11353,17928,15856,317,1033,1003,6732,3279,0,1002,0,5647,0
324,424,7,1,2,2,7,2,2,2,2,1,3,10861,10947,10595,10992,3302,2514,1725,837,655,4072,0,0,0
325,425,9,0,3,1,27,3,4,4,4,3,3,15099,14710,14538,14226,13832,13363,1336,3024,1425,1469,1370,3018,0
326,426,10,1,2,1,22,1,1,1,1,1,1,1801,1391,682,662,1709,1902,1345,377,479,2008,2169,1852,0
327,427,19,0,2,1,10,2,2,2,2,2,2,19210,18992,18673,17408,16592,16406,4622,4116,3205,2751,3004,2736,0
328,428,23,1,1,1,21,1,1,1,1,1,1,3592,5759,5225,317,4641,3412,5783,5548,0,4727,4064,0,0
329,429,32,0,2,1,18,2,2,2,2,2,2,16232,15948,15912,15847,15667,15524,2646,2741,3253,3441,3818,855,0
330,431,26,1,1,1,13,1,1,1,1,1,1,6300,3221,2664,2357,2567,1881,4173,3390,3207,3217,2221,4214,0
331,432,9,1,2,2,11,0,0,0,0,0,0,628,302,316,317,335,362,109,0,0,0,0,0,0
332,433,3,1,2,1,22,4,4,4,4,3,2,9128,8551,8084,8439,7824,7283,947,2,1433,0,832,726,0
333,434,26,0,2,2,9,2,2,2,4,2,2,16492,16477,19370,16680,14180,14006,3088,5403,167,1786,1758,1763,0
334,435,17,1,2,2,7,2,2,1,1,0,0,9040,6485,501,317,335,362,3088,200,0,0,0,0,0
335,437,5,0,1,1,20,1,1,1,1,1,1,586,754,450,552,453,557,660,262,857,199,581,913,0
336,438,20,1,3,2,26,2,2,2,2,2,2,19660,19389,19057,18828,18445,18103,4603,4353,4333,4166,4295,4090,0
337,439,2,0,2,2,2,2,2,4,2,2,2,6307,7385,6659,6976,10050,7295,4566,0,705,958,1039,83,0
338,440,25,1,1,1,28,1,1,0,1,1,1,289,302,316,367,329,1460,0,0,97,6,1489,0,0
339,441,2,0,1,1,17,2,2,2,4,3,2,6136,6380,7438,7718,7658,7427,1263,2984,648,0,740,774,0
340,442,3,1,2,1,17,2,2,2,2,3,3,7465,7646,7829,8402,8602,8367,1619,1129,1769,1378,0,1101,0
341,443,9,1,2,1,14,3,4,4,4,3,3,7988,7776,8935,9024,10254,9981,0,3985,0,3251,0,1760,0
342,444,23,1,6,2,25,2,2,2,2,2,2,19888,19645,19443,18652,18301,18035,5147,4873,4582,4316,4187,4053,0
343,446,3,0,6,1,32,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
344,447,16,0,1,2,14,1,1,1,1,1,1,512,557,566,317,853,1205,285,267,0,738,1137,0,0
345,448,18,1,2,2,7,2,2,2,2,2,3,10986,10564,10464,10746,11012,10498,2039,1592,981,2144,0,1760,0
346,449,8,1,2,1,9,2,2,2,2,2,3,7701,5291,5425,4715,4697,2975,1336,1033,160,933,0,445,0
347,450,12,0,1,2,5,1,1,0,1,1,0,834,302,316,4590,335,362,0,0,5064,0,0,0,0
348,451,13,0,2,1,10,1,1,1,1,1,3,1085,1128,1124,1193,944,612,908,896,1247,866,0,709,0
349,454,2,1,2,2,2,2,2,4,2,2,2,6856,7334,7098,6130,5960,5310,2329,10,497,392,946,4,0
350,455,10,0,3,1,35,2,2,1,2,2,2,16259,12972,15551,15092,14949,14763,1950,6609,1914,2228,2523,666,0
351,456,7,0,3,1,11,2,2,2,2,2,2,14400,14211,14346,14329,14274,14160,2456,2600,2252,2299,2283,3617,0
352,457,5,0,2,1,26,2,2,2,2,2,2,5602,6207,7618,6875,7044,7187,2402,3541,1769,571,620,445,0
353,458,0,1,2,2,1,3,4,2,2,2,2,4695,4030,4581,4458,4421,4467,0,1710,331,297,428,1176,0
354,459,29,1,1,1,13,2,2,2,2,2,2,16236,16280,16528,16533,16409,16329,4041,4353,3593,4117,4067,4053,0
355,460,3,1,1,1,10,2,2,2,2,2,2,6324,6458,6732,6936,7185,7362,1237,1231,704,933,929,1458,0
356,462,21,1,1,2,11,2,2,2,2,2,2,14272,14381,14509,14617,14518,14367,2560,2532,2243,2396,2252,2417,0
357,463,22,1,2,2,6,1,1,1,1,1,1,1360,5302,594,1436,335,2040,5630,291,1635,0,2365,5805,0
358,464,2,0,2,2,6,3,4,2,2,2,3,6963,6636,6909,7240,7810,7582,0,1219,857,1475,0,259,0
359,465,2,1,2,2,0,1,1,4,4,1,1,7003,5563,5365,530,2870,362,5725,0,27,5349,0,0,0
360,466,5,0,2,2,2,2,2,2,2,2,2,10048,6798,7022,6694,7199,7253,2284,837,5342,1378,4460,913,0
361,467,5,0,2,3,9,2,2,2,2,2,2,16431,12215,6370,6523,6662,6701,2007,1214,671,747,614,576,0
362,470,5,0,1,2,5,0,0,0,0,0,0,1759,2058,1703,1418,1346,362,2461,1977,1613,1937,0,0,0
363,471,6,0,2,2,4,1,1,2,1,1,2,562,1373,2276,673,2702,3204,1312,2025,498,3389,1755,2063,0
364,472,12,0,2,1,23,2,2,2,2,2,2,16130,15741,15344,13630,13041,11908,3811,2272,1830,1732,1920,0,0
365,473,5,1,1,2,31,2,2,2,0,1,1,2168,2516,316,317,519,362,660,0,0,287,0,0,0
366,474,11,1,2,1,19,3,4,4,4,3,3,16173,15910,16120,16148,15969,15816,419,4459,2972,2860,2983,2886,0
367,475,20,1,1,2,17,1,1,0,0,1,1,515,302,316,317,451,520,0,0,0,197,230,275,0
368,476,15,1,1,2,7,3,0,0,0,0,1,273,302,316,317,335,555,0,0,0,0,276,0,0
369,478,10,1,1,2,3,2,2,2,2,1,1,9433,9478,9511,9818,5702,9606,1196,3541,73,5059,5427,287,0
370,480,16,1,2,2,4,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
371,481,23,1,1,2,7,1,1,2,2,2,2,1754,3644,4336,5142,4721,7688,4558,2077,2511,933,4591,1760,0
372,482,12,0,1,2,6,2,2,2,2,2,2,12938,12558,11520,10692,10322,10091,3616,3541,3593,3011,3394,2723,0
373,486,24,1,1,1,21,3,1,1,0,0,0,273,3303,316,317,335,362,4203,0,0,0,0,0,0
374,487,4,1,2,2,3,0,0,0,0,0,0,10150,10312,10539,11036,11124,10791,1619,1225,1237,1476,1612,1565,0
375,488,16,1,1,1,12,0,0,0,0,0,0,2979,2967,1440,522,407,473,3803,1441,296,135,171,1048,0
376,489,11,1,2,2,11,2,2,4,4,3,3,14104,14773,15078,15196,15103,14939,5366,3908,2664,2593,2502,2417,0
377,490,2,0,2,2,8,2,2,2,0,0,0,6518,6748,316,317,335,362,1672,0,0,0,0,0,0
378,491,21,1,3,1,32,2,2,2,2,2,2,13337,13386,13568,13756,13728,13744,2257,2213,2097,1973,3312,0,0
379,492,27,0,1,2,13,1,1,2,1,1,1,3197,5010,5840,3271,1783,5707,5492,3887,4242,2117,5014,1535,0
380,493,6,1,2,1,21,1,1,1,1,1,1,669,1931,1408,569,593,2331,2249,1375,355,380,2813,665,0
381,494,25,1,3,2,14,0,0,0,0,0,0,3717,4002,1396,3298,1751,4796,4872,1368,4268,2081,4752,4875,0
382,496,5,0,3,2,5,2,2,2,2,2,2,10165,9507,9524,7607,7124,7249,1180,1544,689,933,659,620,0
383,497,27,1,1,1,19,2,2,2,0,0,0,6998,3080,316,317,335,362,660,0,0,0,0,0,0
384,498,20,1,1,2,8,3,1,1,1,1,1,13216,3967,2750,2767,7274,362,4834,3509,3660,5261,0,102,0
385,499,5,1,2,2,2,2,2,2,2,2,2,12441,12524,10675,6961,6752,6966,1659,2221,1506,933,929,913,0
386,500,36,0,1,2,12,1,1,1,0,0,1,4888,4629,294,296,315,2636,5305,0,0,0,3238,0,0
387,502,8,1,3,1,28,1,1,1,1,1,1,2220,2682,1680,1216,3307,3616,3438,1851,1293,4076,4212,4263,0
388,504,27,1,1,2,7,1,1,1,2,2,2,559,611,3008,10945,12745,12281,336,3866,6046,5016,4295,4948,0
389,505,8,0,1,2,10,1,1,1,1,3,1,3277,9743,3834,2427,677,2485,5659,4738,3173,0,3033,0,0
390,506,5,0,2,2,15,2,2,2,2,2,2,2965,3196,3305,3420,3382,3408,947,740,857,456,450,913,0
391,507,3,0,2,1,14,0,1,1,1,1,0,3908,1882,3995,2172,1564,362,2178,4824,2780,1817,0,0,0
392,509,9,0,2,2,12,1,2,2,2,2,2,10198,9175,8788,9648,10763,10939,5787,3779,3742,4438,3592,3945,0
393,510,16,0,1,2,5,1,1,1,1,1,1,1190,2343,9529,971,7947,4274,2937,6278,901,5343,4538,3807,0
394,511,8,1,3,2,32,2,2,2,2,2,2,15112,15024,15077,13755,13725,12917,3088,1925,1776,2144,2425,1760,0
395,512,5,0,2,2,21,2,2,2,2,2,2,12549,12663,12293,12504,11944,362,1804,1225,1516,1555,0,0,0
396,513,2,1,1,2,4,2,2,2,2,2,3,5778,5917,6026,6208,6652,6461,1240,935,517,1469,0,726,0
397,516,13,1,2,2,8,2,2,2,2,2,2,17922,17669,17655,11961,12057,12003,4330,3985,1136,1229,1232,1243,0
398,517,26,1,2,1,10,1,1,2,2,1,1,3222,7897,13808,14229,6309,6823,6165,6468,5194,5177,5171,5469,0
399,518,23,1,1,1,9,2,2,2,1,2,2,9480,8416,8098,14143,13285,12714,3592,3541,6280,1783,1755,4552,0
400,519,16,0,1,2,13,2,2,2,2,2,2,15577,15479,15521,15543,15354,15140,3088,2990,2664,2648,2694,2429,0
401,520,5,0,1,1,14,2,2,2,2,2,2,10103,3197,5409,3415,3090,4074,780,715,175,225,3165,142,0
402,521,8,0,2,1,11,2,2,2,2,2,2,12162,11540,11505,11447,11571,10888,1755,1454,1778,3458,1755,3387,0
403,522,11,0,3,2,25,2,2,2,2,2,2,13291,13315,13492,13701,13687,13583,2173,2194,2006,2048,2041,2077,0
404,523,20,0,1,1,22,2,2,2,2,2,2,18405,18063,17782,17578,17212,16927,3659,3555,3602,3395,3396,3358,0
405,524,21,1,3,2,10,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
406,525,8,1,2,2,3,4,2,2,2,2,2,15260,14823,13458,13608,13598,13174,2601,2375,3593,2144,1993,1909,0
407,527,31,1,2,1,22,2,2,2,2,2,2,8035,8081,8293,8583,8643,8548,1071,1012,745,835,865,732,0
408,529,17,0,1,1,32,2,2,2,2,2,2,6714,6597,6828,6502,6630,5246,969,834,469,517,570,317,0
409,530,14,1,2,2,7,4,4,4,2,2,3,8631,9087,8966,9466,10138,9786,2409,0,790,1843,0,2417,0
410,531,18,1,2,2,10,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,1420,0
411,532,5,0,1,2,13,3,4,4,4,3,3,7932,7711,8105,8267,8596,8360,0,2175,0,1933,0,943,0
412,533,5,1,2,1,15,2,2,2,2,2,0,4391,4585,3542,3537,335,362,996,1129,115,0,0,0,0
413,534,11,1,1,2,3,2,2,2,2,3,2,10820,10140,10824,11773,11582,10319,1619,3541,3593,0,1755,2417,0
414,535,20,1,2,1,13,1,1,1,1,1,1,510,552,561,666,574,612,281,262,483,357,347,344,0
415,536,22,0,1,2,22,2,2,1,1,1,1,11241,8366,6999,6993,5400,10315,666,6316,5684,4993,5477,0,0
416,537,5,0,2,1,16,2,2,2,2,2,2,12028,12083,11696,12115,11693,11642,1619,1305,1426,1783,1755,1760,0
417,538,4,0,2,2,2,4,4,2,2,2,2,10302,9269,8503,8896,9067,9651,0,1067,816,926,2273,0,0
418,539,19,1,2,1,16,3,4,4,4,3,3,17318,17237,17186,16946,16877,16675,4041,3541,0,4483,2983,3385,0
419,540,15,0,1,2,12,2,2,2,2,2,2,7749,7890,7958,8383,8414,2215,1714,837,824,57,459,4331,0
420,541,20,1,1,1,16,3,0,0,0,1,1,273,302,316,317,717,362,0,0,0,548,0,2018,0
421,542,27,1,2,1,35,2,2,2,2,2,2,18175,17436,16580,16609,16382,15813,3592,3541,3094,3251,2983,2928,0
422,543,6,0,1,2,4,2,2,2,2,2,2,13525,12956,10686,11225,11237,11016,1637,1504,1769,1378,1684,1760,0
423,544,20,1,2,1,18,2,2,2,2,2,2,15398,15146,14490,14607,14345,14117,2645,2455,2224,2180,2149,2184,0
424,545,15,1,2,1,18,2,2,2,2,2,2,10243,10251,10555,10421,10064,10133,2402,2375,2511,2144,1755,1760,0
425,546,18,1,2,2,7,1,1,1,1,1,1,476,224,585,600,625,781,0,645,430,421,552,409,0
426,547,9,1,1,2,6,2,2,0,0,0,0,3857,302,316,317,335,362,0,0,0,0,0,0,0
427,548,9,1,1,2,3,1,1,0,0,0,0,571,302,316,317,335,362,0,0,0,0,0,0,0
428,549,2,1,2,2,3,2,2,2,2,3,2,5412,5428,5625,5980,5895,5928,884,885,1111,0,512,1212,0
429,550,7,0,1,1,25,2,2,2,2,2,2,13654,13114,12839,12993,12669,12473,2118,1414,1769,2561,1755,1606,0
430,551,23,0,1,1,18,1,1,1,1,1,1,691,743,743,727,758,813,457,435,573,613,601,599,0
431,552,3,0,3,1,27,2,2,2,2,2,2,9299,9121,9198,9620,9823,9693,1109,1592,890,1122,983,475,0
432,553,20,1,3,3,24,1,1,1,1,1,1,2665,3575,2372,2185,3315,4440,4505,2949,2797,4078,4583,3400,0
433,554,10,0,3,2,28,1,1,0,0,0,0,1196,302,316,317,335,362,0,0,0,0,0,0,0
434,555,5,1,2,2,2,2,2,2,2,2,3,8709,8907,9276,10032,10572,10313,1619,1592,1769,3011,0,1760,0
435,556,2,1,3,1,4,2,2,2,2,2,0,6345,6132,3246,2512,1167,362,807,645,0,1216,0,0,0
436,557,21,1,2,1,26,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
437,558,11,0,3,1,35,2,2,2,2,2,2,11623,10189,10147,10021,8120,8178,3149,1060,1162,1910,2563,3378,0
438,559,2,1,3,1,23,1,1,1,1,1,0,615,436,316,438,335,362,165,0,185,0,0,0,0
439,560,5,1,3,1,28,2,2,2,2,2,2,3142,3393,3084,3352,3369,2711,760,645,857,1378,1884,0,0
440,561,5,0,2,1,20,2,2,2,2,2,2,7788,7613,7535,7446,6965,6880,1007,929,594,631,635,557,0
441,562,17,0,2,2,10,2,2,2,2,2,2,13259,13344,13508,13320,13059,12708,2402,2375,1769,2459,2425,2417,0
442,563,28,0,2,1,21,2,2,2,2,2,2,18520,18280,18213,17796,17529,17300,4407,4309,3842,3679,3612,3652,0
443,564,13,1,3,1,7,2,2,2,2,0,0,16588,12550,12525,317,335,362,2039,645,0,0,0,0,0
444,565,21,1,2,2,11,2,2,2,2,2,2,11579,12564,13028,13526,13731,13764,3592,3541,3593,3251,3394,3385,0
445,566,3,1,2,1,10,2,2,4,2,2,2,9308,7079,6820,7043,7358,7809,2560,0,642,933,1755,0,0
446,567,15,0,3,2,18,3,1,1,0,0,0,19817,18245,18178,317,33,362,3703,3541,0,0,3394,0,0
447,569,8,1,2,2,3,2,2,2,2,2,2,15100,14965,14106,13296,13313,13274,2485,2093,1769,2144,2425,2104,0
448,571,2,1,2,2,25,10,9,8,7,5,4,7633,7478,7330,7330,6928,6637,0,0,0,0,0,0,0
449,572,27,0,1,2,11,0,0,0,0,0,0,273,302,1031,485,240,264,0,740,248,0,0,0,0
450,573,24,1,2,2,5,2,2,1,1,1,1,5702,3688,3674,3537,3546,5606,660,4605,4468,4219,4990,445,0
451,574,2,1,1,2,1,2,2,2,2,2,2,7409,7306,6558,6900,7103,7239,947,936,771,837,832,1439,0
452,575,0,0,2,2,12,2,2,2,2,2,2,4038,4216,4311,3578,3712,3372,2039,784,857,933,929,1358,0
453,577,29,1,3,2,6,2,2,2,2,1,1,5579,5906,5992,3629,1564,362,1619,935,0,1783,929,0,0
454,579,8,1,1,2,2,2,2,2,2,2,1,13016,10478,7168,5624,335,1356,3359,1603,2597,0,1335,0,0
